Outdoors,89e105c9-2c45-42a9-a5f0-fc1ea6e7ba8b
Black,4e6a9848-6f70-4172-b233-3df36e2e3120
Champion: Yuumi,f4e95487-6800-438d-bbb6-90883675f7a3
Game Development,f588bd74-e496-4d11-9169-3597f38a5d25
Indonesian,8b1246f2-2cec-4b90-9d86-01ebdf13b848
Champion: Malzahar,86f42ad4-f736-4046-9238-54494c04495b
Baseball,57765528-fcd4-4942-95e5-c18ce13427f1
Hiking,2a824c85-8c64-4a62-9532-84a50633c6fc
Deck Construction,3bbf3e11-717e-46af-aec3-37e4f9216db4
American,9e72c25e-0c6c-4f98-986a-3a972b6abec6
Chinese,74c92063-a389-4fd2-8460-b1bb82b04ec7
Hapa,b4ab565d-0d61-48f3-83ca-cd2ff08bab39
Turkish,2ea89930-38b4-4025-9923-ca41ee4c30a0
Mode: 50v50 War,0a6a2ccd-1513-4e04-83aa-691a3e957dbe
Pitcairn Islander,6229ccff-0644-4e59-9d4d-27e773189b1e
Learning Disability,bbbce9d7-357d-4aec-bb08-a25718d36341
Emote Design,9ba743f4-85e4-40e2-a83c-c5b24aab797b
Duos,2e037750-5051-44ea-a51f-7a376bbacb29
Web Development,c23ce252-cf78-4b98-8c11-8769801aaf3a
Kenyan,aa367f76-7985-48e9-a3bd-87a89384d3e9
Blind,b7453475-5504-44aa-9b1c-6b4c885aeaf1
Business,c38aeb6e-e8c7-452a-88e1-a3ed62c2e846
Art Commissions,df448da8-7082-45b2-92ad-c624dba6551f
Champion: Heimerdinger,665fabf5-279e-4a00-b43f-53abde2f10cd
Antiguan,6bac78a9-cabe-420f-a2f0-084eac7bd1d0
Glasswork,10e94b3e-333b-413a-989e-35635210c127
Champion: Miss Fortune,1ab59525-830b-47df-8ff5-e0543a964021
Body Painting,d11b9289-806a-403b-945a-afb47ad2eea5
Cycling,d5713b1e-c796-4bdc-88e2-93c49ce31136
Salvadoran,82edd9cd-b0d8-446b-ab06-0a3506854bbe
Leatherwork,1e95d7b4-8dac-4b5f-81d5-f963fdc5d989
Soul Music,60c39042-60b6-49b9-8132-cf720b79c5bf
Kosovar,05c63a9c-f9a4-4e8d-a6ac-00a0734f7a7a
German,9166ad14-41f1-4b04-a3b8-c8eb838c6be6
Bonaire Dutch,6bddd2fb-d7cf-44b0-b534-51350ddbc335
Expedition: Garden of Genesis,ce214f2d-f1ae-4bb0-85a3-5604a6fa9a36
Ghanaian,d7307a23-0ac3-4212-b5c0-16323e531451
Afghan,35982c7d-03b2-4f9f-8211-074e6fd0bd51
Uzbek,c1e61d42-5442-484f-bd71-f2dd20a27e4e
Queer,844102e5-5a43-42d6-ac49-de67946cafc5
Argentinian,951c334e-3972-4165-b822-73ffce59e9c1
Egyptian,14f53c76-0925-4d7f-86da-361136885b4d
PvP,8486f56b-8677-44f7-8004-000295391524
Champion: Talon,206c66a3-3286-4b1f-81a5-9a3e613ac365
Dyslexia,707bc174-a7e6-4cba-bb4b-40c6adcca6e7
Central Asian,64843745-a191-4724-a257-d59214d189da
Estonian,ce0940a0-8900-4e82-b848-1027a19a5c6b
Champion: Shen,ce41d911-0ec3-4860-a474-dd246318493b
Futsal,7f767c6f-c367-4ca9-9cc9-b6d07cc6d24b
Coaching,62bc5436-6f91-446d-9651-da008da4e4bb
Alternative Music,57e81aba-c8ae-48aa-8fba-7a7eb9d3dd23
Crocheting,c50b4290-44da-4f41-94bd-1a64325aab08
Zone: Everfall,cf448b19-2bd0-4e11-8907-193cc20f637a
Speech/Language Impairment,b8cc19b0-e436-4510-a5da-93df64c8a92a
Champion: Sejuani,4bd885d4-482e-46a9-828b-5a1c6b61a5c0
Mode: Mayhem 2,f62f4792-558e-4002-97f8-0a9ebc5a2a09
Motswana,49cc2732-aacb-4ac2-a57f-fcb75abd44ad
Marshallese,757acb38-6f58-4901-8853-4952fa233e1d
Acoustic,eea4d45b-52e0-4a16-b0df-64f4c55bc716
Map: Twisted Treeline,155da6c1-10bb-4861-9e87-9a6ec8111d07
100%,e659959d-392f-44c5-83a5-fb959cdbaccc
Champion: Aphelios,7520738a-17c4-478c-9aa2-efd439019627
Jazz,2892b8a9-5234-4de1-a575-9d7b00401f64
Bajan,db3ddf9e-e711-4a87-85c0-3a78b4ca668a
Hockey,c1ab2f2b-2065-47c9-9655-bb2cc280b7f1
Lacrosse,d1fc20b0-3075-4433-bd23-c548620e5b4a
Map: The Proving Grounds,6398cfd6-b130-4068-ae87-885b6fdbf0c7
Activity: Takedown,063b8a73-04fc-46c4-86a2-91289d04c195
Quilting,b0fe1976-afcd-4ea0-b55c-2d140cd2cd57
British,74204ae8-61d6-410c-b9a4-1207654b17ad
Namibian,9e800246-d7c9-48e0-800e-792c426f6537
Invisible Disability,8c61b40a-6d96-46f7-a16e-16b5b9166150
Bahamian,eb9b0cb2-9a48-4dd3-ad53-4cb7e0e8c4ca
Charity,bb5e7234-380e-48ad-a59c-03e51274e478
Serbian,bb5fc3c9-9a4e-4a92-9a55-bdb9e627e4b4
Meme Runs,ab45fcb7-a22d-4a07-b0ac-fb3940566fa7
Champion: Sylas,f9738f8f-11fc-4648-b56e-939543bac323
Family Friendly,e90b5f6e-4c6e-4003-885b-4d0d5adeb580
Emirati,bb5bc14d-af64-4eab-a3c8-ca3c4d569480
Playing with Viewers,ac763b17-7bea-4632-9eb4-d106689ff409
Champion: Ziggs,9fdb3b20-a8b2-4dcb-808b-9e00c8619e98
Fishing,db2a18b3-3800-4949-9454-4ef1851b9895
Early Access Play,87461f91-8a5c-4233-92fd-38f321b8970d
Any%,c9193f35-a88f-4f03-af99-b73fe0db60f3
DJ,d81d54c8-d705-4df6-aaf0-01d715c1dbcc
Yemeni,76e319c9-de97-4160-9496-93e706e3d7fa
Map: Canals,41aa9e95-04f0-4f5c-98aa-69130f6c6e68
Rock,f27da80e-b26a-447b-bcfa-b20ac049d333
Champion: Gragas,150a49ad-fd7d-4734-bfe7-2bc73e4ee16d
Moldovan,826e789e-435e-4a3a-b519-8fbb29a7a4a5
Map: Substructure 43,e91c303e-c169-4b0b-84a7-15f66884c8a5
Champion: Veigar,f2faef80-26b6-40ed-b6af-8ffc332e9e09
Irish,c2e42900-1b0f-4b00-a84f-a860826a4f00
Macanese,0262476c-db41-4c60-90b4-3f611f054602
Slovak,bc13813d-2bed-4ae5-b71f-e14526152385
Beninese,f3ef7a9b-6fdb-461c-8275-5f9f6d1cb59e
Champion: Vayne,17fe97b7-02de-4ae9-832d-2930f2b76b1c
Finance,738d81a3-d79a-44a8-8351-b406d96b9cd9
Surfing,8e44481a-4bc4-4155-b362-9bb499c15d3e
EU Server,dcf598ca-b5de-47d4-af33-ecabe9eaeee1
Speedrun,7cefbf30-4c3e-4aa7-99cd-70aabb662f27
Uruguayan,636650a8-2ebb-4a17-9dee-c3a61efd1e4b
Saint-Pierrais,f2eae0c1-8fd7-4fb3-af36-47362a062af6
Niuean,6056c1c1-b837-4400-a651-af1c918fb5f7
Practice,04b4aaaa-c410-4c2e-9beb-da3896fc7d22
Psychosis,289b7a1b-de5f-4683-bcae-12503fbccc09
Map: Cache,fa956736-898b-42e2-8119-0251a7caafb6
Champion: Illaoi,26fdb7d2-9bc7-4ecf-b2ae-cd23250ec6b7
Papua New Guinean,21a932e9-de1b-4636-8dc6-ceed438b2419
Champion: Kog'Maw,b06eaccc-2d73-4753-9d89-2d7d4d219b98
Svalbard resident,6338e15e-dad7-4c6e-82d2-c019a53ddef8
Champion: Fiddlesticks,48d20203-f815-4897-8c7f-a485c39aa999
Jewelry Making,54107c64-4d7b-4235-bd1f-4da1ef3b5d64
Turks and Caicos Islander,528e4210-2c45-47f2-b1fb-3bfa8cb0a8ef
Map: Office,53df6265-2bf8-492f-bf4a-64576e26d081
Australian,8d94a7c9-7951-4f18-ac51-169d85b10477
Raid Content,ce8e38a5-bd6b-4bab-b671-d7144d85b266
Original Work,ba8a733b-9721-4980-812b-e40da19e860a
Vault Hunter: Moze,e2fc3838-3c58-44db-8b1c-b5d058acf479
Map: Summoner's Rift,51529054-5baf-493e-8961-2a43e4d0c6ac
Portuguese,bbcc512b-e3ce-4ad4-9214-99e45914a6c0
Champion: Kennen,a2eec085-ecca-47ac-8692-fdd19e731bd1
Wallisian,1eee9ab9-d245-40ed-b887-369d759564e9
Wargame,dbe20395-0e44-4156-92de-4a77f6cdccf0
Champion: Zac,aeb18d86-05cf-48df-9955-35869d23d064
Permadeath,e03c93a4-74ae-4358-8b3c-8189e5a1fbec
Editing,325a32c7-7b8e-48f8-b4fa-10875f18bb6d
Brewing,0c091738-2e83-4293-be16-6a2a77200399
Mosotho,41698e84-aec0-4d15-ae09-4431b719af3a
Burundian,e954641b-d820-4da3-ada8-9d46380753f2
Guatemalan,19f86cbf-5715-4fd8-9cd2-2948ef150c5c
Champion: Annie,f1b7902d-3d1d-49a8-81a1-ba39b024a399
Champion: Vi,1e9b48d5-cf43-43b4-8d53-c7ea9a698ef7
South Georgian,68fb8cbd-167f-4953-9485-62985408f56a
Neurological Condition,8aa56459-ed08-4c50-b855-f7a3496262d9
Mobile Development,6e23d976-33ec-47e8-b22b-3727acd41862
Gymnastics,35d13143-2a0b-42e0-8881-e4c73878c5a3
Music Events,c5247b10-deec-4d7a-84a5-db6a75cb5908
Quadriplegic,2e93809c-ec83-4c3d-a9de-2b8ad10e147f
Champion: Kled,eed2fd35-ee4a-4738-b804-591f6f3b48a5
Aromantic,6949aede-abc2-4ecf-b884-4a8f36256c94
EGX,2e70d83a-5f54-4c87-b6ba-ce2060e08cbb
Vietnamese,ba3b69fe-899c-4518-ac46-707275e3eba1
Champion: Udyr,defd6a54-3bad-4773-a874-0de11016e525
Stack Up,46a33c8e-d3c6-417b-bf77-2b43d74a9298
Senegalese,3c5189b2-13c7-4f67-8df5-41f4c091aa54
Burmese,361a9784-19e5-40aa-8f32-698ff1f603a7
Malaysian,4d43b98f-fa06-46cd-be0a-b6c3c43eecac
Champion: Rek'Sai,a61c1fac-f3f1-42ef-8391-02c383bf585c
League,e85e4ccb-41fa-45b4-9c3a-f37807af3a5a
Belgian,badd513a-d3a2-40a2-974a-58a0d8de54cc
Lithuanian,9fc5e1d6-9fe5-4a29-825c-d303cc3da836
Champion: Caitlyn,0add8d29-739d-4081-a0cd-248264b6706a
Sidecasting / Watchalongs,864f2b86-b5d2-446d-bf3b-e1b34d3ca057
Champion: Thresh,08f95707-9198-41d3-8de7-e75e88d4180c
Gambian,217d7875-2c18-42db-a574-59ae37dcb05b
Dutch,bc5a84bf-6291-4335-8106-4b350e7c408c
Expedition: Lazarus Well,c98c3090-27cd-4ecd-b92c-38466c642fc5
Skateboarding,fd6df368-7e76-4868-b9e9-b4f7cecc2f35
TwitchCon,f317a85e-495e-4aee-a0d2-0720bd00a6ce
South Asian,894d5021-4759-4924-b939-a32472642a03
Anime,6606e54c-f92d-40f6-8257-74977889ccdd
Game Show,6a0c6ea2-84eb-42b1-a8bb-59fd684bfe1a
Italian,5b9935eb-1e9a-4217-98ad-62bda5cff0d1
Champion: Brand,9d44b933-752b-4b67-aa7a-f6a494fb255a
Danish,43e598cc-918b-4247-b02c-b13543a1eac9
Anxiety,d47ba636-e313-4887-ad18-237ef81a5161
Zone: Cutlass Keys,bf154a46-8ee6-4d1f-b4e6-bff1accfd1aa
Chilean,eb93df08-44c9-4c3c-a04c-8a0391379123
Squads,2b2a4874-8a3c-4995-b9e2-2a0bce1eb536
St. Jude,74011d60-f364-4f56-ab7f-cde2662630dd
Champion: Twitch,51615231-6dac-4670-b53c-f0ac5615760a
WR Attempts,2b19c8f9-695f-4ea1-a5fe-eba176770dbc
Champion: Nasus,9655a9a7-2448-4d0e-9070-220015046193
Kuwaiti,9f425974-3ce0-4bd3-bdf9-dddcaecfecae
Champion: Soraka,c77b098c-990e-4574-a549-6e8a80b7d51c
Androgynous,ad058fd2-2277-4f08-82af-d8564e10aec7
Bruneian,ca7368c2-2b77-4c61-bbe8-cdc8e39e2076
MotoGP,dd96fdae-1cd4-4599-a7c1-f6a3c90a1c66
Champion: LeBlanc,17b14a44-ba65-46f3-9746-596d9f4f7a1a
Track & Field,ec62af85-818f-4491-b005-102bd0958db1
East Asian,9cdc7436-a58b-49c2-9828-5060c5d271e8
Role: Bottom Lane,9fc09c8e-6a08-4e0a-a8cf-554a292b5d1d
Behind the Scenes,26befb18-4ddc-41c1-8d39-ffeada297428
Cook Islander,ab15df79-aa5d-422d-a139-ca604e61dae3
Haitian,5aca01a8-a37c-48de-997e-55b05a5c53ed
Multiplayer,ff56eeeb-99ed-4a60-93fc-0b3f05d8661e
Bosnian,70cb4bdc-602f-4cf4-871b-9f10469beda0
Meal Prep,3ce58361-f147-441d-a7c9-e98e3e916a39
Map: Custom,77b7abee-9518-485c-86ee-247d63cd2921
Champion: Graves,eb05423d-24c9-42fc-b629-7a9da67343f0
Plants,b76cb377-f766-48a7-b148-88bcb3932017
French Guianese,8c5afea1-05e9-4284-b1e7-00fa4c2d4699
Autism,d5187ad5-af17-4b61-9ea9-e122f082952a
Champion: Renekton,fc512237-df97-4b0c-ba03-3f6c472470ba
Champion: Shaco,91e85abe-827e-432b-994a-063c49b9f86f
Woman,dffe48c0-951f-4bc3-a4a6-77a556988b70
Depression,c1ea4496-4418-4a4f-bc30-083cfc6a616b
Pacifist Run,3453ef8c-bc39-4811-8fb5-595e7b96fc47
Vtuber,52d7e4cc-633d-46f5-818c-bb59102d9549
Champion: Nocturne,d0908c65-5e25-44eb-822a-a1c8d48dc0ec
Inking,50a54ea7-c9f5-4b59-8056-32f10b0d6983
Map: Deathmatch,b60e9856-780a-422d-9fca-fc5f1d661ad2
Curacaoan,f08270cc-34d5-49dc-9b9b-53cd7d5f2cf0
Programming,a59f1e4e-257b-4bd0-90c7-189c3efbf917
Interviews,c833db83-32d0-4026-b3df-637ccf7899fa
Champion: Quinn,ad498a9b-af1d-4d84-98e0-5e94e99e5a36
Disabled Veteran,ab68cb28-d9fd-47ba-b7d6-ffd82165a750
Lettering,c5be8a99-b55a-4388-a0ce-bf3468984100
Subscriber Stream Tier 2+,a5eccd44-df34-4f3b-a330-59a3b3c86fa6
Vincentian,a432821b-3b85-4366-ba63-c5923f8fc4cd
NG+,c67e3f4d-200f-4f75-a836-0420616054a7
Traditional Art,5ec52c4f-a055-404c-82fe-ea98c74c7fe6
Japanese,6ba1d230-e52f-4d81-b1e0-41f25a8a9f5d
Festival,2068d8f3-269c-43f2-9a00-82aeb3f0a3b8
Champion: Azir,082f4e22-01ae-4dea-9626-a756ad024287
Euro 2020,d62f7383-54b3-49a1-8fa3-cc7bd74365c0
Mongolian,c99fbc33-a1fd-439f-b60e-5b3f609d5502
Drops Enabled,c2542d6d-cd10-4532-919b-3d19f30a768b
NA Server,353ab6ac-a0ee-404e-9bfa-217446b97718
Mindfulness,9801169b-afa4-4785-890e-53911955e4d7
Cooking,c267da2b-097a-4d7d-bb34-4b08498ac1a4
Texas Hold'em,59389904-284b-4479-9d7d-e519d8fa8fb0
Honduran,e4885aca-ff0a-47c7-abaa-cc23ada06701
Icelandic,a45de9ee-309e-4706-9d5e-6cedc66848d1
Amputee,f521e292-eac7-4c89-a16d-4f9b4bd8ebf2
New DLC,2d4c0932-083d-4d39-9475-8a545e6202c7
Czech,a6cddaba-f0ce-4526-9087-6de2f603a24d
Saint-Martinoise,5663029e-6273-4793-b235-3e6862cad1be
Strength Training,07a1b526-3725-4ba5-8c53-efaad4941fb9
Disciple: Magic,266de109-24c6-4d0e-b7b3-08cbdf899b5e
Auditory ASMR,64d9afa6-139a-48d5-ab4e-51d0a92b22de
GDC,db6f4909-bd28-420e-96b2-9934dd9c1c72
Warming Up,2920fbf2-293e-4753-8ec7-b69dba5392d0
Polish,f9d04efa-6e25-49bf-bf0a-da3e2addaf1b
Champion: Lissandra,8451acd0-dd0c-4020-aa1d-2a795794f781
Kiribati,2d73d25e-d9c3-4880-98cf-4f1dd4c91ad9
Mahoran,96a88069-7e79-4798-b3da-035ced5e522a
Map: War Games,68eae067-3b5e-47f5-a0aa-382d6ca455b0
Champion: Teemo,6bd48943-908f-4420-bcef-936d7bc7dae1
Hindi,56d53a63-f048-40a9-ab61-d363aa3b9c57
Kazakhstani,6b84a26b-3c8e-4cd3-9e11-f0b29a571b6f
Squad Stream,2a14b52e-d459-4c92-be11-5d86b898f6b6
TAS,0b83a789-5f6a-45f0-b6a3-a56926b6f8b5
Norwegian,5647bf35-f99e-49aa-8578-0e07d936188c
Falkland Islander,23e4c0d2-8b6c-4c21-82b2-d437e360ed11
Endurance Training,3379ff9c-3c15-4bef-bfb8-2085cd196062
Papercraft,b92810f0-0d48-4be6-90a3-766e53353ed7
Role: Support,dfa7dd87-18b5-47db-b7b7-bdb1ef69547c
Hidden Identity,0e2fce97-3d1b-4cd0-bd04-b9f9e2907b91
Mode: Mayhem 3,2bdc21f7-84e4-4bca-95a6-7405e6e33d09
Cash Game,eeea68da-c4b8-4268-b17a-eb0f30286843
Musician,325f7a22-26f4-4ad7-be48-f464de0b89ce
Champion: Nidalee,2205312a-7b35-47b0-9e79-0504de0de5c5
VR,ca470745-c1df-4c11-9474-9ab79dfc1863
Racing,653ad792-5ec6-4bd9-aeb6-8a70b32f1ee4
Fashion,246d6e4b-b9c6-442b-9573-77028839f194
Map: Austria,369a8bb9-07b5-42c5-a12a-712c60e003b8
Solomon Islander,d13cf4ef-55b7-4c74-91a5-4949cb68405f
Champion: Jinx,049db58f-11d3-49b2-a9da-12d795814b62
Brickbuilding,f1e3759c-35b3-4858-a50f-8f9cafc2660f
Digital Art,02ba4017-ed3b-4b82-ab20-011860784f77
Dwarfism,92c8b6f7-924b-46be-8d04-7c44cfc3d15d
Pacific Islander,d9703483-1c28-4076-a2a3-ad63e02e95a1
Metalwork,cee0e0bb-60b1-46a8-be53-ba46c05727b3
New Caledonian,230090a9-2d75-43e7-bb5d-b5ed4ac378c0
Champion: Xin Zhao,c17ecdd1-8acb-477d-bd1e-1fa5207bb89e
Filming,812a0088-22a9-4944-bb27-af0fa37b6085
Animation,e3a6b378-232b-4ec2-9a82-86b72851e09a
Visual ASMR,77223888-8535-4614-974b-b1b2673456eb
Table Tennis,93c8adee-d831-46c1-ac12-3d320123a9b6
Kittitian,e5c1a1e0-7ab9-418f-88cd-557c62f45878
Electronic Music,338d7a92-8bcc-429e-a30c-9f1c41a2d79a
Bermudian,49546ac2-8f03-4c08-a8b2-d7922c811ca6
Educational,cea7bc0c-75a5-4446-8743-6db031b71550
Finnish,ca3d09e3-8f9c-44f3-9c50-90ec6652ec27
Champion: Jayce,e295411f-39e0-4280-a7a9-5cccf47468bb
Spinal Cord Injury,e6ba26c4-1145-4787-b7e8-5a87671b1dc5
Software Development,6f86127d-6051-4a38-94bb-f7b475dde109
Mode: Blackout,77e70c59-d6f9-44e7-a68e-608ebc173dbb
PB Attempts,77a928f7-39da-4dad-9d81-3e6bd7a36e04
Champion: Maokai,573ef090-80c6-4253-9fcc-10bea8ae20cc
Weather,8b3b089d-aae5-4a00-8d10-b01a28451b08
Role: Magic Ranged DPS,c3550064-474b-41c1-b8e7-d76ba66e9b48
Champion: Elise,df81c65f-12a5-43a7-b402-d730b52e88ab
Champion: Vel'Koz,40a9b743-3446-4ab6-b0ec-744ad03fe22e
Micronesian,9f84033e-b94e-47dc-9b0a-75310b01e3d6
Spoilers,0074af4d-eb56-4e57-89b6-07c39c63c9c4
Genderfluid,509d720a-1b07-4c03-a1b8-20ab0f3ceb7f
Subscriber Stream,c22bdbea-f4f9-40b4-9f01-bd6f702a37f8
Ethiopian,89af838d-7a65-4d4f-b6ec-efad9360b4cb
Latina,4b8344f2-9b47-4924-9b5b-9cee534d33a9
Native American,921668b5-b2a1-4361-bf5a-a5409cf12003
Christmas Islander,74033f0e-ada8-4cdd-a71a-73acaa3bd835
Tajikistani,9772279c-2c24-42c6-98c7-04157d2fa690
Convention,1e399a95-33f1-47c6-9511-adfb1d72a61a
Mode: Creative,e590393c-084e-42d4-ae17-e15c9158b0e8
House,55afc9b3-67c9-46a0-aaad-d2fc65202f1b
Golf,c1997ef1-94bb-48e1-89db-f5e56e7aad2c
Nicaraguan,f4c6d6f8-0b0a-471b-bf08-c5cc8551b79d
Champion: Cho'Gath,a98cbaa2-8b08-4d39-b076-ee565e2ed6e0
Metal Music,938fcad2-4d77-4a06-9e49-b75b0879b645
Statian,89f66de2-e575-4880-b59d-ec009ca79136
Cricket,617e45cb-1c58-43ef-b5f3-050dbd8ae7ca
Skiing,a02d5827-5f04-43c8-b8d2-6c6ded6e6c88
Sport Talk,f38aa362-e2c9-48eb-9a82-13eeb14d1d5a
Laotian,0566e3a8-c156-4752-8a18-446545d53dc5
Game Jam,c48e0bf4-7a1b-4ffd-893c-12e46e664f7f
Disabled,5532e712-9d64-4830-8ff9-ce83b8dcebfa
Zanzibari,9e89659c-d5cb-4165-a15c-fadae3955e0f
Singing,8c1ada77-52f0-4935-a1b0-a02dc65f28b4
No Damage,a5067bb9-0567-483b-88a6-7aa79985f272
